Unnamed: 0,user_id,age,country,state
216240,50681,50.0, usa,0
222375,52002,, usa,0
230168,53174,29.0, usa,0
231260,53304,52.0, usa,0
231588,53408,22.0, usa,0
232843,53729,, australia,4
236140,55027,44.0, usa,0
244962,56360,35.0, austria,12
250964,57105,32.0, usa,0
251188,57124,38.0, usa,0
252196,57599,27.0, usa,0
261648,60263,52.0, usa,0
265013,61038,53.0, usa,0
265627,61297,23.0, germany,2
269128,62542,40.0, usa,0
279542,66323,34.0, usa,0
282348,67270,, canada,1
284178,67840,50.0, usa,0
285291,68185,22.0, usa,0
285885,68383,35.0, usa,0
286462,68555,, usa,0
287694,68984,26.0, usa,0
298206,70594,53.0, canada,1
300598,71587,, usa,0
303631,72575,, usa,0
308577,73681,27.0, portugal,7
310409,74453,61.0, usa,0
312961,75485,27.0, usa,0
324703,77181,33.0, usa,0
325042,77307,19.0, usa,0
327685,78229,, usa,0
327941,78440,52.0, usa,0
334795,79506,55.0, usa,0
335332,79740,24.0, usa,0
340726,81318,25.0, usa,0
340887,81368,28.0, usa,0
340971,81370,35.0, usa,0
343955,81977,34.0, usa,0
346882,82893,40.0, usa,0
349008,83443,,,
354372,85502,, usa,0
357275,86123,, canada,1
357666,86189,, usa,0
357936,86202,26.0, australia,4
360455,86906,26.0, usa,0
367875,88389,77.0, usa,0
369031,88693,30.0, china,
371711,89059,62.0, usa,0
374129,89874,33.0, usa,0
382822,92810,60.0, usa,0
388017,93565,72.0,,
388269,93629,54.0, usa,0
389943,94263,21.0, usa,0
394386,95193,69.0, usa,0
397453,95574,37.0, usa,0
401901,96744,34.0, spain,5
404285,97874,, canada,1
407974,98391,52.0, usa,0
412620,98628,17.0, kuwait,
416800,99032,25.0, usa,0
419006,100009,49.0, canada,1
419223,100088,26.0, united kingdom,3
420870,100644,26.0, germany,2
442349,105979,26.0, usa,0
448034,107431,, usa,0
449301,107784,, usa,0
453109,108535,, usa,0
456192,109700,47.0, usa,0
456625,109864,, usa,0
460660,110558,, usa,0
466254,111261,, usa,0
475153,113817,25.0, australia,4
479900,114498,37.0, usa,0
481541,114868,31.0, canada,1
500491,120908,27.0, usa,0
500634,120942,, usa,0
506220,123143,28.0, portugal,7
506869,123430,, usa,0
507776,123617,43.0, usa,0
514176,124720,36.0, usa,0
515629,124946,56.0, usa,0
531046,128085,40.0, usa,0
534012,128841,42.0, usa,0
546041,131046,26.0, usa,0
548740,131510,31.0, luxembourg,
550718,132083,47.0, usa,0
556284,133790,, usa,0
557489,134278,23.0, usa,0
558138,134556,28.0, spain,5
563882,135398,40.0, usa,0
567032,136193,40.0, usa,0
571068,137211,, usa,0
573085,137816,, spain,5
573337,138010,31.0, usa,0
590618,142524,36.0, usa,0
599270,144549,, usa,0
606983,146530,, usa,0
607981,146991,38.0, usa,0
610317,147803,64.0, united kingdom,3
617348,149231,,,
623532,151093,27.0, usa,0
625428,151738,, usa,0
629113,152651,24.0, usa,0
638480,153797,31.0, usa,0
639750,154345,, usa,0
640823,154730,42.0, usa,0
648272,156584,55.0, australia,4
650289,157273,37.0, usa,0
652659,158226,26.0, norway,
654508,158385,32.0, usa,0
655896,159033,46.0, usa,0
656820,159230,46.0, usa,0
664098,161252,57.0, usa,0
667458,162376,23.0, usa,0
669698,162738,35.0, usa,0
672469,163579,58.0, usa,0
676398,164549,, usa,0
676475,164581,30.0,,
676532,164584,52.0, usa,0
688258,167746,32.0, usa,0
695140,169663,, usa,0
695919,169727,23.0, malaysia,10
696287,169781,21.0, usa,0
699439,170499,26.0, usa,0
699571,170513,, usa,0
702526,170850,57.0,,
702569,170861,44.0, usa,0
707029,171638,50.0, usa,0
720292,174304,26.0, usa,0
731595,176916,, italy,11
736585,177690,27.0, usa,0
738174,178199,, usa,0
742835,179741,, usa,0
743226,179772,37.0, canada,1
745223,180348,40.0, usa,0
748614,181077,35.0, canada,1
759287,183753,26.0, australia,4
798855,193680,53.0, usa,0
801671,194669,46.0, usa,0
802610,194877,30.0, usa,0
823801,198781,43.0, usa,0
824559,199041,, usa,0
828685,200556,, canada,1
834699,201677,29.0, usa,0
834989,201725,28.0, ireland,18
836500,202173,29.0, germany,2
837601,202553,39.0, usa,0
838241,202942,, usa,0
843920,204457,55.0, usa,0
844909,204619,13.0, usa,0
844926,204622,24.0, usa,0
845407,204813,, usa,0
848772,205166,38.0, germany,2
851799,205963,56.0, usa,0
856921,207246,28.0, usa,0
857376,207291,, australia,4
865462,209373,37.0, usa,0
872261,211231,21.0, czech republic,
877693,212853,, usa,0
887727,213708,36.0, usa,0
890267,214786,, usa,0
891157,215006,44.0, usa,0
891318,215071,29.0, usa,0
892691,215753,, usa,0
895106,216466,29.0, usa,0
897603,217121,43.0, united kingdom,3
900986,218068,35.0, usa,0
902123,218552,48.0, usa,0
902775,218608,31.0, usa,0
903018,218636,, usa,0
916974,223501,, usa,0
917877,223787,58.0, usa,0
919963,224340,45.0, usa,0
927331,225595,37.0, usa,0
927502,225612,37.0, usa,0
932183,226205,48.0, usa,0
936094,226987,34.0, usa,0
940814,227705,36.0, usa,0
943312,228738,65.0, usa,0
946806,229313,31.0, usa,0
947610,229409,32.0, germany,2
948264,229551,28.0, canada,1
949153,229742,30.0, sweden,
950090,230241,, usa,0
952063,230522,52.0, usa,0
960404,232106,36.0, usa,0
963971,232777,, usa,0
974308,234954,26.0, portugal,7
974503,235059,24.0, usa,0
981975,236172,34.0, usa,0
987384,237275,69.0, usa,0
987761,237451,28.0, usa,0
988856,237941,31.0, usa,0
998755,239692,24.0, usa,0
1001405,240370,, usa,0
1004801,241265,32.0, usa,0
1005271,241432,23.0, germany,2
1011085,242458,47.0, usa,0
1011576,242637,26.0, usa,0
1011790,242646,, usa,0
1014440,243065,, usa,0
1016201,243491,43.0, canada,1
1017337,243879,32.0, usa,0
1018452,244171,51.0, usa,0
1018602,244189,35.0, usa,0
1033411,246757,52.0, usa,0
1034068,247010,34.0, usa,0
1034790,247240,31.0, trinidad and tobago,
1037811,248221,62.0, usa,0
1038484,248468,44.0, usa,0
1049370,250962,24.0, canada,1
1050331,251149,50.0, usa,0
1054748,251843,, usa,0
1060059,253005,43.0, usa,0
1061389,253629,, usa,0
1062340,253855,29.0, canada,1
1064012,254377,50.0, usa,0
1072275,256270,42.0, usa,0
1078290,258109,37.0, germany,2
1080309,258352,, usa,0
1096905,263325,27.0, canada,1
1098381,263663,, usa,0
1116706,268030,, new zealand,13
1119484,268622,36.0, usa,0
1121893,269386,36.0, usa,0
1125524,269799,, usa,0
1126483,270156,41.0, usa,0
1133855,272225,49.0, united kingdom,3
1134198,272407,32.0, usa,0
1141159,274308,33.0, usa,0
1142396,274393,, usa,0
1144309,275154,, usa,0
1149530,276680,55.0, usa,0
26626,6280,46.0, spain,5
1082855,259057,15.0, spain,5
514643,124888,25.0, spain,5
741671,179624,31.0, spain,5
181359,39467,35.0, spain,5
340217,81207,20.0, portugal,7
546915,131126,31.0, spain,5
676343,164533,46.0, spain,5
524,276928,10.0, usa,0
70532,14698,, usa,0
196404,43726,17.0, usa,0
220593,51803,34.0, canada,1
263513,60583,, usa,0
382006,92547,29.0, usa,0
391296,94630,, usa,0
719396,174140,23.0, usa,0
740761,179075,82.0, usa,0
837809,202706,, usa,0
866041,209486,24.0, usa,0
872415,211288,36.0, usa,0
946227,229015,13.0, usa,0
859157,207782,28.0, usa,0
941165,227771,19.0, israel,
544,276929,35.0, switzerland,9
18986,3416,34.0, germany,2
98713,22648,35.0, france,6
264284,60809,33.0, france,6
584190,140879,36.0, germany,2
713837,172888,57.0, france,6
947270,229329,56.0, switzerland,9
338580,80803,27.0, france,6
397942,95888,26.0, france,6
683197,166363,23.0, france,6
113617,26443,27.0, france,6
189382,41701,25.0, france,6
571658,137397,32.0, france,6
741783,179641,32.0,,
1062242,253852,27.0, france,6
146057,32721,36.0, france,6
172394,37527,30.0, france,6
778762,188658,23.0, france,6
914348,222912,41.0, france,6
916642,223386,27.0, france,6
923836,224897,34.0, france,6
998654,239630,24.0, france,6
23177,5225,27.0, germany,2
189304,41700,42.0, switzerland,9
648468,156673,38.0,,
1007421,241992,, germany,2
1039016,248572,25.0, germany,2
628,276939,23.0, france,6
294687,69808,34.0, france,6
459692,110367,21.0, france,6
648923,156972,26.0, france,6
11220,643,23.0, france,6
152481,34908,16.0, france,6
206188,47329,37.0, switzerland,9
356248,85806,, switzerland,9
375519,90277,23.0, france,6
513472,124536,28.0, switzerland,9
690784,168129,22.0, france,6
776285,187805,31.0, france,6
855323,206865,22.0, france,6
968238,234281,, switzerland,9
1103052,264828,25.0, france,6
232548,53628,22.0, france,6
147673,33145,30.0, france,6
243418,56039,34.0, france,6
718748,173999,33.0, switzerland,9
498839,120515,42.0, brazil,
1092103,261886,, germany,2
72887,15418,23.0, spain,5
599526,144585,28.0, spain,5
836243,202046,, spain,5
1041382,249128,36.0, spain,5
1085562,259660,21.0, spain,5
16340,2766,42.0, usa,0
33066,7841,, usa,0
34939,8253,26.0, usa,0
39025,9417,26.0, canada,1
40833,10314,, usa,0
44065,11601,, usa,0
67181,13850,28.0, usa,0
88213,19336,, usa,0
97976,22365,51.0, usa,0
104336,23902,, united kingdom,3
112636,26084,21.0, usa,0
123431,28477,22.0, singapore,14
140099,31556,51.0, usa,0
155514,35718,32.0, germany,2
170636,36938,43.0, usa,0
171964,37400,27.0, usa,0
174751,37950,, canada,1
177264,38464,33.0," england, united kingdom",
183950,40330,, usa,0
185053,40796,, usa,0
189442,41738,16.0, usa,0
191092,42323,, usa,0
201499,45340,, usa,0
207552,47971,40.0, canada,1
208551,48268,18.0, austria,12
236833,55187,48.0, usa,0
241232,55548,, usa,0
248252,56804,, new zealand,13
251775,57398,39.0, usa,0
255247,59038,28.0, usa,0
267376,61888,46.0, usa,0
272193,63545,28.0, philippines,17
307881,73486,19.0, usa,0
338254,80684,, usa,0
354168,85433,33.0, germany,2
366133,87911,20.0, usa,0
388539,93631,26.0,,
411956,98440,17.0, usa,0
412055,98468,33.0, usa,0
412106,98484,18.0, usa,0
417433,99252,47.0, usa,0
437722,104657,25.0, usa,0
440988,105536,17.0, usa,0
453997,108827,, usa,0
473893,113519,, usa,0
477360,114258,30.0, usa,0
478888,114414,27.0, usa,0
486790,115700,29.0, usa,0
492324,117577,, usa,0
508983,123883,18.0, usa,0
519340,125736,17.0, usa,0
520234,125892,, usa,0
531727,128325,43.0, usa,0
532522,128622,23.0, usa,0
534981,129074,51.0, usa,0
544858,130837,32.0, canada,1
549024,131655,, usa,0
575952,138543,21.0, usa,0
583495,140662,30.0, usa,0
589328,142253,16.0, usa,0
592264,142801,17.0, usa,0
596924,144017,, usa,0
597949,144255,, germany,2
605722,146230,49.0,,
608939,147385,, usa,0
609261,147451,37.0, united kingdom,3
641697,155000,53.0, usa,0
655307,158774,34.0, usa,0
690213,168047,28.0, usa,0
710696,172374,20.0, usa,0
726681,175283,29.0, usa,0
734002,177432,33.0, usa,0
749110,181176,43.0, usa,0
761467,184299,31.0, usa,0
772870,187145,65.0, usa,0
795303,192353,26.0, usa,0
798802,193676,27.0, usa,0
803971,195469,39.0, usa,0
806135,196053,35.0, usa,0
824705,199092,50.0, netherlands,8
827585,200226,39.0, canada,1
833548,201526,25.0, canada,1
864819,209160,32.0, canada,1
868980,210168,26.0, usa,0
896421,216861,48.0, canada,1
935326,226847,18.0, usa,0
941333,227836,30.0, usa,0
956408,231210,44.0, usa,0
968136,234205,15.0, usa,0
981510,236058,34.0, usa,0
984180,236340,29.0, australia,4
1008255,242007,, malaysia,10
1023143,245371,26.0, canada,1
1033430,246759,23.0, singapore,14
1056228,252222,21.0, canada,1
1060216,253106,45.0, usa,0
1061959,253821,, usa,0
1062661,253949,33.0, usa,0
1072849,256407,58.0, usa,0
1074387,257028,31.0, usa,0
1077505,257700,22.0, usa,0
1090452,261567,25.0, spain,5
1090654,261611,, usa,0
1093376,262391,17.0, usa,0
1103552,264985,15.0, usa,0
1144914,275306,24.0, usa,0
1145467,275520,25.0, usa,0
811681,197410,31.0, sweden,
913194,222488,29.0, germany,2
917628,223701,29.0, finland,15
23981,5582,26.0, usa,0
28270,6575,, usa,0
29933,7082,, usa,0
34449,8187,, usa,0
100464,23547,26.0, usa,0
105197,23933,43.0, usa,0
111715,25976,, usa,0
117271,26620,,,
129349,30052,, usa,0
193974,43246,36.0, canada,1
198472,44252,28.0, usa,0
208376,48213,, usa,0
213068,49526,47.0, germany,2
259815,60244,47.0, usa,0
263583,60621,57.0, usa,0
273782,63854,45.0, canada,1
273863,63865,39.0, usa,0
375003,90137,40.0, usa,0
396979,95393,33.0, usa,0
399936,96055,, usa,0
419652,100264,37.0, usa,0
425587,101620,, usa,0
436952,104636,, usa,0
446160,107021,45.0, usa,0
454988,109349,,,
466863,111637,53.0, usa,0
500821,121083,38.0, usa,0
507312,123515,, usa,0
521158,126395,28.0, usa,0
529424,127432,22.0, usa,0
531198,128119,, usa,0
559716,135045,29.0, usa,0
565016,135736,54.0, usa,0
568749,136382,, canada,1
581112,140000,, united kingdom,3
598214,144318,, usa,0
604537,146113,, usa,0
617270,149204,, usa,0
624679,151537,33.0, usa,0
664081,161250,, usa,0
664214,161299,41.0, usa,0
673362,163804,43.0, usa,0
710816,172462,45.0, canada,1
732448,177090,37.0, usa,0
732701,177091,36.0, usa,0
733248,177277,30.0, united kingdom,3
741377,179433,42.0, usa,0
741902,179718,39.0,,
760600,184196,, usa,0
772192,187065,,,
776846,187990,34.0, usa,0
777419,188038,, canada,1
777803,188273,22.0, usa,0
803363,195182,47.0, usa,0
834452,201674,28.0, usa,0
837273,202381,53.0, usa,0
872002,211098,, usa,0
896373,216829,, usa,0
899514,217512,24.0, usa,0
907503,220399,, usa,0
912286,222220,30.0, usa,0
939901,227520,33.0, usa,0
972133,234647,32.0, canada,1
1076844,257454,61.0, usa,0
1080754,258534,32.0, usa,0
1087023,260363,31.0, usa,0
1098311,263645,28.0, canada,1
342136,81560,, new zealand,13
748032,180957,, australia,4
1029765,246247,29.0, usa,0
1090543,261603,27.0, usa,0
110568,25583,, usa,0
148189,33319,24.0, canada,1
188508,41455,, canada,1
192061,42511,, usa,0
204469,46484,, usa,0
250940,57095,18.0, usa,0
252219,57601,, usa,0
286267,68537,70.0, usa,0
287902,69042,55.0, canada,1
303412,72523,, usa,0
327983,78448,, usa,0
348385,83235,, usa,0
386986,93363,30.0, usa,0
499720,120598,, usa,0
507395,123544,, usa,0
521089,126388,26.0, usa,0
570766,137137,,,
835352,201776,22.0, canada,1
906496,220013,23.0, usa,0
920277,224349,23.0, usa,0
1021612,244915,49.0, usa,0
1050490,251242,28.0, canada,1
1066599,254754,28.0, usa,0
179738,39219,, usa,0
396939,95360,29.0, usa,0
1014152,242962,26.0, usa,0
477343,114255,, usa,0
375234,90198,34.0,,
22797,4938,30.0, usa,0
87516,19011,, new zealand,13
100369,23511,56.0, usa,0
131542,30487,40.0, usa,0
145694,32641,23.0, usa,0
187134,41080,, usa,0
191806,42458,47.0, canada,1
191999,42482,27.0, usa,0
204654,46671,49.0, usa,0
242576,55858,28.0, canada,1
248631,56856,23.0, usa,0
276152,64535,43.0, usa,0
279745,66387,52.0, usa,0
290230,69252,, canada,1
301706,71853,23.0, usa,0
328308,78545,19.0, usa,0
332080,78846,58.0, usa,0
343453,81848,35.0, usa,0
345971,82699,32.0, canada,1
356500,85950,, usa,0
371454,88993,76.0, canada,1
405639,98320,48.0, canada,1
425959,101744,, usa,0
433503,103315,32.0, usa,0
446896,107109,, canada,1
451297,108143,17.0, usa,0
486359,115552,30.0, canada,1
490820,117092,53.0, canada,1
511087,124048,, usa,0
522790,126736,38.0, usa,0
523885,127024,57.0, canada,1
555450,133706,30.0, australia,4
560354,135141,, usa,0
599366,144555,37.0, usa,0
641362,154944,33.0, usa,0
654603,158433,, usa,0
718039,173773,36.0, usa,0
732054,177072,47.0, usa,0
738546,178240,49.0, usa,0
740482,178961,, usa,0
772103,187029,55.0, usa,0
776776,187981,23.0, australia,4
792159,191188,80.0, usa,0
813139,197664,37.0, usa,0
836134,202000,, usa,0
836463,202147,28.0, usa,0
837457,202462,32.0, usa,0
895374,216501,35.0, usa,0
902465,218568,41.0, usa,0
917510,223644,30.0, canada,1
919085,224138,, usa,0
919366,224146,35.0, canada,1
932842,226482,21.0,,
946027,229011,, usa,0
965851,233649,51.0, usa,0
965924,233697,31.0, usa,0
981002,235935,43.0, usa,0
991025,238231,17.0, australia,4
1014072,242891,84.0, usa,0
1019608,244420,,,
1047804,250645,22.0, canada,1
1048944,250925,33.0, canada,1
1084644,259388,, usa,0
1138331,274004,41.0," england, united kingdom",
1145360,275439,, usa,0
172322,37512,27.0, usa,0
206872,47609,34.0, usa,0
269038,62471,33.0, canada,1
316037,76223,25.0, portugal,7
456407,109779,25.0, usa,0
867900,209875,43.0, usa,0
905896,219683,32.0, usa,0
1075924,257204,32.0, usa,0
1116309,267898,, usa,0
148098,33283,26.0, canada,1
786126,189973,, usa,0
931754,226006,35.0, usa,0
1147889,276038,27.0, usa,0
24885,5920,35.0, usa,0
191755,42450,, usa,0
517441,125334,28.0, usa,0
571343,137336,26.0, usa,0
709947,172101,37.0, usa,0
447839,107326,28.0, usa,0
496975,119654,27.0, canada,1
682764,166123,32.0, usa,0
778054,188379,51.0, usa,0
1100254,264248,26.0, usa,0
138982,31391,38.0, usa,0
1040253,248718,43.0, usa,0
1063881,254299,55.0, usa,0
285821,68309,43.0, usa,0
187697,41177,38.0, usa,0
191646,42419,33.0, usa,0
202607,46003,27.0, usa,0
203530,46398,37.0, usa,0
280276,66574,27.0, usa,0
312556,75251,16.0, usa,0
320289,76499,, usa,0
402608,96989,30.0, usa,0
457479,110029,27.0, united kingdom,3
501080,121170,30.0, usa,0
628807,152579,22.0, malaysia,10
723727,174914,33.0, australia,4
779133,188799,23.0, usa,0
828964,200643,21.0, usa,0
838762,203075,23.0, usa,0
855645,206944,26.0, usa,0
890735,214879,24.0, finland,15
942449,228351,16.0, usa,0
958615,231518,23.0, usa,0
1020081,244622,, usa,0
1030279,246400,43.0, usa,0
1106915,265553,, usa,0
166780,36609,32.0, usa,0
185681,40914,28.0, usa,0
196931,43842,,,
271006,62966,23.0, usa,0
338800,80820,, usa,0
418657,99946,, usa,0
440073,105374,25.0, canada,1
466423,111390,, usa,0
490123,116758,38.0, usa,0
509756,123981,46.0, usa,0
531384,128208,34.0, usa,0
714562,173131,25.0, australia,4
804476,195694,29.0, usa,0
915019,223087,, usa,0
915469,223154,33.0, usa,0
919680,224249,, usa,0
997980,239584,, usa,0
1045544,250184,, usa,0
1076997,257495,23.0, canada,1
1104272,265115,, usa,0
1115828,267648,37.0, usa,0
71256,15049,28.0, usa,0
247244,56447,22.0, usa,0
328934,78722,18.0, usa,0
367626,88283,24.0, germany,2
412307,98525,22.0, usa,0
418832,99955,14.0, usa,0
445455,106848,, usa,0
539606,129690,34.0, usa,0
639230,154137,, usa,0
643941,155495,26.0, usa,0
669531,162671,19.0, canada,1
689596,167812,38.0, usa,0
896769,217012,, usa,0
947843,229499,16.0, usa,0
1008511,242073,28.0, canada,1
1018913,244286,22.0, usa,0
1050268,251140,25.0, usa,0
1060631,253386,46.0, usa,0
1086784,260183,25.0, canada,1
1126423,270121,21.0, usa,0
1128143,270713,27.0, canada,1
1137641,273976,20.0, usa,0
576186,138578,38.0, usa,0
721662,174534,47.0, usa,0
759236,183739,, usa,0
803272,195116,27.0, united kingdom,3
868082,209974,, usa,0
739,276988,, canada,1
301762,71884,46.0, usa,0
435522,104278,29.0,,
85424,18082,38.0, usa,0
427996,102275,52.0, usa,0
12317,1131,22.0,,
13535,1790,25.0, usa,0
34526,8234,44.0, usa,0
35478,8362,28.0, usa,0
98760,22695,23.0, usa,0
188864,41634,63.0, usa,0
297433,70415,57.0, usa,0
472814,113279,24.0, usa,0
503402,122418,37.0, usa,0
522119,126653,, usa,0
544784,130792,36.0, cyprus,
694752,169465,49.0, usa,0
896050,216683,, usa,0
934304,226545,38.0, usa,0
937371,227413,, usa,0
978133,235282,43.0, usa,0
992726,238557,21.0, malaysia,10
1015726,243294,25.0, usa,0
1030886,246513,23.0, usa,0
1042606,249628,51.0, usa,0
1043642,249862,, usa,0
755,276994,25.0, austria,12
267018,61764,28.0, germany,2
351998,84553,39.0, germany,2
550595,132031,31.0, germany,2
793096,191707,26.0, germany,2
793348,191720,37.0, germany,2
857866,207384,19.0, germany,2
913012,222391,25.0, germany,2
1137508,273906,30.0, germany,2
87222,18850,28.0, germany,2
253322,58168,37.0, germany,2
272488,63650,42.0, germany,2
296873,70238,26.0, germany,2
302019,71940,, germany,2
329035,78761,34.0, germany,2
329110,78774,46.0, germany,2
344808,82227,40.0, finland,15
500419,120892,20.0, germany,2
520093,125808,32.0, switzerland,9
680035,165507,24.0, austria,12
727271,175493,30.0, germany,2
934765,226568,23.0, switzerland,9
1143345,274803,, germany,2
149746,33905,, austria,12
187935,41227,40.0, germany,2
753935,182345,25.0, germany,2
853522,206441,32.0, germany,2
928779,225799,37.0, germany,2
1077782,257810,24.0, germany,2
1115031,267418,, germany,2
154612,35407,48.0, germany,2
303736,72601,24.0, germany,2
428321,102322,54.0, germany,2
1024506,245729,38.0, germany,2
465548,111032,, usa,0
743920,179885,31.0, usa,0
746772,180651,54.0, united kingdom,3
814381,198046,51.0, usa,0
854025,206534,, usa,0
336440,80071,28.0, usa,0
517570,125411,43.0, usa,0
20664,3923,,,
197642,43901,, usa,0
400524,96430,40.0, canada,1
854692,206567,33.0, usa,0
12336,1155,22.0, usa,0
18075,3363,29.0, usa,0
21461,4221,, usa,0
121235,27813,34.0, usa,0
247753,56554,39.0, usa,0
417732,99347,30.0, usa,0
583085,140410,26.0, usa,0
609881,147686,34.0, usa,0
832941,201447,40.0, usa,0
1009855,242269,, canada,1
86593,18401,,,
460339,110483,30.0, canada,1
703164,171045,44.0,,
827195,200206,, usa,0
